type_area,price,price_sqft,value_area_sqft,possession_year,ready_to_move,years_until_possession,bhk,project_name,locality,floor_type,floor_num,total_floors,transaction_code,furnishing_code,facing_angle,facing_North,facing_North-East,facing_East,facing_South-East,facing_South,facing_South-West,facing_West,facing_North-West,extra_Garden/Park,extra_Pool,extra_Main Road
1,23000000.0,14744.0,2700.0,2025.0,1,0.0,3.0,1272,202,1,3.0,7.0,1,30,90.0,0,0,1,0,0,0,0,0,0,0,0
1,18700000.0,6000.0,1810.0,2026.0,0,1.0,4.0,770,180,1,5.0,12.0,0,25,-1.0,0,0,0,0,0,0,0,0,1,0,0
3,15500000.0,6001.0,2598.0,2024.0,0,-1.0,3.0,770,180,1,6.0,22.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,24500000.0,6346.0,3861.0,2026.0,0,1.0,4.0,1238,204,1,5.0,21.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,11500000.0,5808.0,1188.0,2025.0,1,0.0,3.0,330,34,1,1.0,7.0,1,30,90.0,0,0,1,0,0,0,0,0,0,0,0
1,21000000.0,5444.0,2124.0,2025.0,0,0.0,4.0,1238,170,1,5.0,21.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,19300000.0,8361.0,1400.0,2025.0,1,0.0,3.0,749,172,1,5.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,16399999.999999998,5248.0,1875.0,2024.0,0,-1.0,4.0,797,34,1,6.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,10700000.0,5000.0,2158.0,2024.0,0,-1.0,3.0,590,66,1,5.0,13.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,17200000.0,4510.0,2200.0,2025.0,0,0.0,4.0,725,79,1,7.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,16000000.0,6625.0,1450.0,2025.0,1,0.0,3.0,413,34,1,15.0,22.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,15200000.0,6711.0,1246.0,2025.0,1,0.0,3.0,997,9,1,4.0,14.0,1,84,90.0,0,0,1,0,0,0,0,0,0,0,0
1,20800000.0,6500.0,1856.0,2024.0,0,-1.0,4.0,11,75,1,7.0,13.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,23400000.0,7000.0,1845.0,2025.0,0,0.0,4.0,1272,202,1,4.0,9.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,11299999.999999998,5837.0,1936.0,2025.0,0,0.0,3.0,65,79,1,5.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,14500000.0,6210.0,1315.0,2025.0,0,0.0,3.0,1214,179,1,4.0,20.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,18100000.0,5500.0,3291.0,2025.0,0,0.0,4.0,760,180,1,15.0,20.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,24500000.0,5932.0,4130.0,2025.0,0,0.0,4.0,767,180,1,5.0,12.0,0,33,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,10600000.0,5475.0,1066.0,2025.0,0,0.0,3.0,65,79,1,11.0,14.0,1,122,0.0,1,0,0,0,0,0,0,0,0,0,0
1,11500000.0,5793.0,1191.0,2025.0,1,0.0,3.0,611,5,1,9.0,16.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,14000000.0,6087.0,1265.0,2026.0,0,1.0,3.0,275,204,1,5.0,13.0,1,122,0.0,1,0,0,0,0,0,0,0,0,0,0
1,22700000.0,5500.0,2280.0,2026.0,0,1.0,4.0,767,180,1,15.0,33.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,22700000.0,5500.0,2271.0,2025.0,0,0.0,4.0,767,180,1,3.0,33.0,1,122,-1.0,0,0,0,0,0,0,0,0,1,0,1
1,18700000.0,5597.0,1837.0,2027.0,0,2.0,4.0,977,66,1,11.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,13600000.000000002,5144.0,1445.0,2026.0,0,1.0,3.0,1171,66,1,10.0,21.0,1,122,0.0,1,0,0,0,0,0,0,0,0,0,0
1,10200000.0,4322.0,1298.0,2025.0,0,0.0,3.0,977,67,1,6.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,25000000.0,6057.0,2271.0,2026.0,0,1.0,4.0,767,180,1,24.0,34.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,15100000.0,4576.0,1850.0,2026.0,0,1.0,4.0,1272,202,1,5.0,13.0,1,122,0.0,1,0,0,0,0,0,0,0,0,0,0
1,10000000.0,5100.0,1184.0,2025.0,0,0.0,3.0,498,27,1,5.0,13.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,19800000.0,6100.0,3250.0,2027.0,0,2.0,4.0,1272,202,1,10.0,22.0,1,122,0.0,1,0,0,0,0,0,0,0,0,0,0
1,14000000.0,5389.0,1560.0,2025.0,0,0.0,3.0,770,180,1,7.0,18.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,12200000.0,5200.0,1197.0,2026.0,0,1.0,3.0,1272,202,1,10.0,22.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,13500000.0,5976.0,2052.0,2025.0,1,0.0,3.0,1011,66,1,8.0,8.0,1,84,90.0,0,0,1,0,0,0,0,0,0,0,0
3,15500000.0,7654.0,2025.0,2024.0,0,-1.0,3.0,997,9,1,5.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,13200000.0,4656.0,1300.0,2026.0,0,1.0,3.0,1272,202,1,4.0,22.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,14000000.0,4500.0,3120.0,2027.0,0,2.0,4.0,1272,202,1,7.0,13.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,18700000.0,5700.0,3291.0,2025.0,0,0.0,4.0,760,180,1,10.0,21.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,18000000.0,9524.0,1170.0,2025.0,1,0.0,3.0,1272,202,1,0.0,3.0,1,30,90.0,0,0,1,0,0,0,0,0,0,0,0
1,20000000.0,4396.0,2594.0,2025.0,0,0.0,5.0,1120,62,1,12.0,13.0,1,122,270.0,0,0,0,0,0,0,1,0,0,0,0
1,18700000.0,8905.0,1400.0,2025.0,1,0.0,3.0,1098,12,1,5.0,12.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,17100000.0,5250.0,1793.0,2027.0,0,2.0,4.0,471,180,1,7.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,14200000.0,5182.0,1510.0,2024.0,0,-1.0,3.0,760,161,1,15.0,20.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,23000000.0,5000.0,2627.0,2024.0,0,-1.0,5.0,730,34,1,8.0,12.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,25099999.999999996,7200.0,1920.0,2025.0,0,0.0,4.0,1217,52,1,9.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,16700000.0,5061.0,1250.0,2025.0,0,0.0,4.0,1272,202,1,7.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,14500000.0,4400.0,3318.0,2026.0,0,1.0,4.0,1214,179,1,11.0,19.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,10000000.0,5698.0,990.0,2025.0,1,0.0,3.0,133,141,1,3.0,5.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,22100000.0,5750.0,2191.0,2024.0,0,-1.0,4.0,730,34,1,9.0,11.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,19800000.0,6344.0,3121.0,2026.0,0,1.0,4.0,770,180,1,9.0,21.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,20600000.0,6500.0,1839.0,2024.0,0,-1.0,4.0,407,11,1,8.0,21.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,25000000.0,6200.0,2222.0,2025.0,0,0.0,4.0,23,66,1,8.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,25000000.0,7812.0,1760.0,2024.0,0,-1.0,4.0,11,75,1,9.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,14400000.0,5200.0,1196.0,2027.0,0,2.0,3.0,1272,202,1,18.0,22.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,17300000.0,4800.0,3611.0,2026.0,0,1.0,4.0,769,111,1,9.0,22.0,1,122,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,14500000.0,5026.0,1587.0,2025.0,0,0.0,3.0,471,180,1,9.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,11000000.0,5836.0,1226.0,2025.0,1,0.0,3.0,805,34,1,5.0,12.0,1,30,90.0,0,0,1,0,0,0,0,0,0,0,0
1,16000000.0,8630.0,1205.0,2025.0,1,0.0,3.0,1272,202,0,2.0,3.0,1,122,180.0,0,0,0,0,1,0,0,0,0,0,0
1,18400000.0,5500.0,1842.0,2025.0,0,0.0,4.0,1272,202,1,8.0,13.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,19800000.0,6000.0,1815.0,2027.0,0,2.0,4.0,1272,202,1,1.0,33.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,25000000.0,7388.0,1861.0,2025.0,0,0.0,4.0,10,78,1,5.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,12600000.0,4750.0,1470.0,2025.0,0,0.0,3.0,395,45,1,2.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,12500000.0,6802.0,1018.0,2024.0,0,-1.0,3.0,1272,202,1,2.0,7.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,14300000.0,5219.0,1507.0,2024.0,0,-1.0,3.0,760,180,1,16.0,20.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,15000000.0,5310.0,1552.0,2025.0,0,0.0,4.0,368,180,1,7.0,15.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,19700000.0,6000.0,1810.0,2027.0,0,2.0,4.0,760,180,1,9.0,21.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,15300000.0,4750.0,1776.0,2026.0,0,1.0,4.0,369,169,1,9.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,19100000.0,5804.0,1810.0,2027.0,0,2.0,4.0,760,180,1,9.0,20.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,11000000.0,5685.0,1935.0,2025.0,1,0.0,3.0,1272,202,1,1.0,7.0,1,30,90.0,0,0,1,0,0,0,0,0,0,0,0
3,14700000.0,6000.0,2466.0,2024.0,0,-1.0,3.0,1272,202,1,2.0,5.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,10200000.0,4400.0,1285.0,2026.0,0,1.0,3.0,1214,179,1,9.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,22700000.0,5500.0,4130.0,2026.0,0,1.0,4.0,767,180,1,15.0,33.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,16800000.0,5091.0,1815.0,2025.0,0,0.0,4.0,1234,62,1,5.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,18000000.0,5425.0,1900.0,2025.0,0,0.0,4.0,1214,179,1,9.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,15400000.0,7116.0,1255.0,2027.0,0,2.0,3.0,275,204,1,7.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,10400000.0,4361.0,1311.0,2026.0,0,1.0,3.0,638,204,1,4.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,22500000.0,5448.0,2478.0,2026.0,0,1.0,4.0,767,180,1,14.0,32.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,10500000.0,5859.0,1792.0,2025.0,1,0.0,3.0,601,63,1,9.0,14.0,1,30,90.0,0,0,1,0,0,0,0,0,0,0,0
1,15500000.0,5586.0,1528.0,2024.0,0,-1.0,3.0,760,180,1,18.0,21.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,20600000.0,4092.0,2785.0,2027.0,0,2.0,4.0,977,66,1,0.0,13.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,10700000.0,4500.0,2385.0,2025.0,0,0.0,3.0,1272,202,1,1.0,1.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,17700000.0,4550.0,3900.0,2024.0,0,-1.0,4.0,1263,62,1,9.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,14000000.0,4219.0,1824.0,2026.0,0,1.0,4.0,1272,202,1,8.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,17500000.0,5318.0,1974.0,2025.0,0,0.0,4.0,760,180,1,12.0,21.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,21000000.0,6729.0,1872.0,2024.0,0,-1.0,4.0,770,180,1,12.0,20.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,18900000.0,5773.0,1908.0,2025.0,0,0.0,4.0,760,180,1,2.0,20.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,13500000.0,6801.0,1191.0,2025.0,1,0.0,3.0,611,166,1,11.0,17.0,1,30,90.0,0,0,1,0,0,0,0,0,0,0,0
1,12700000.0,7471.0,960.0,2025.0,1,0.0,3.0,1272,202,1,2.0,13.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,24400000.0,5833.0,2340.0,2024.0,0,-1.0,4.0,1272,202,1,5.0,10.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,12700000.0,4802.0,2645.0,2026.0,0,1.0,3.0,1171,66,1,5.0,21.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,18000000.0,5000.0,1923.0,2025.0,1,0.0,4.0,902,40,1,10.0,13.0,1,84,90.0,0,0,1,0,0,0,0,0,0,0,0
1,26000000.0,8678.0,2066.0,2026.0,0,1.0,4.0,96,204,1,3.0,13.0,1,122,0.0,1,0,0,0,0,0,0,0,0,0,0
1,12500000.0,4750.0,1460.0,2026.0,0,1.0,3.0,1171,66,1,12.0,21.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,11800000.0,7307.0,1615.0,2025.0,1,0.0,3.0,966,76,1,5.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,11000000.0,3667.0,968.0,2025.0,0,0.0,3.0,554,34,1,14.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,12000000.0,5772.0,2079.0,2025.0,1,0.0,3.0,132,66,1,10.0,11.0,1,30,90.0,0,0,1,0,0,0,0,0,0,0,0
1,10300000.0,4400.0,1298.0,2025.0,0,0.0,3.0,977,170,1,3.0,4.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,11000000.0,5314.0,13000.0,2027.0,0,2.0,3.0,1272,202,1,5.0,22.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,13200000.0,5000.0,1500.0,2026.0,0,1.0,3.0,1171,66,1,10.0,21.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,19000000.0,6618.0,1723.0,2026.0,0,1.0,3.0,504,174,1,3.0,7.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,14500000.0,4394.0,1815.0,2025.0,0,0.0,4.0,1234,47,1,5.0,12.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,11100000.000000002,5286.0,1120.0,2025.0,1,0.0,3.0,342,79,1,12.0,23.0,1,84,90.0,0,0,1,0,0,0,0,0,0,0,0
3,14000000.0,6619.0,2115.0,2025.0,1,0.0,3.0,306,34,1,3.0,12.0,1,84,0.0,1,0,0,0,0,0,0,0,0,0,0
1,15000000.0,6769.0,2330.0,2025.0,1,0.0,3.0,1133,34,1,12.0,12.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,15300000.0,5667.0,1417.0,2026.0,0,1.0,3.0,384,66,1,5.0,35.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,20000000.0,6309.0,1900.0,2024.0,0,-1.0,4.0,407,11,1,5.0,20.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,12500000.0,6210.0,2013.0,2025.0,1,0.0,3.0,613,166,1,7.0,18.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,18700000.0,4800.0,2160.0,2026.0,0,1.0,4.0,1272,202,1,5.0,13.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,26000000.0,7692.0,3380.0,2025.0,0,0.0,4.0,976,32,1,5.0,12.0,0,85,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,27500000.0,6579.0,2361.0,2026.0,0,1.0,4.0,1328,216,1,5.0,12.0,0,127,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,29700000.000000004,6444.0,2543.0,2026.0,0,1.0,4.0,1241,75,1,5.0,12.0,0,114,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,32100000.0,7200.0,2455.0,2027.0,0,2.0,4.0,1229,181,1,5.0,12.0,0,112,-1.0,0,0,0,0,0,0,0,0,0,0,0
3,34700000.0,6499.0,5339.0,2029.0,0,4.0,4.0,1171,66,1,5.0,12.0,0,103,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,36000000.0,7705.0,2818.0,2027.0,0,2.0,4.0,275,204,1,5.0,12.0,0,24,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,38800000.0,7176.0,2974.0,2027.0,0,2.0,5.0,760,180,1,5.0,12.0,0,71,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,33000000.0,6541.0,2775.0,2027.0,0,2.0,4.0,977,66,1,5.0,12.0,0,86,-1.0,0,0,0,0,0,0,0,0,0,0,0
3,26000000.0,5588.0,4653.0,2026.0,0,1.0,4.0,638,204,1,5.0,12.0,0,61,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,28000000.0,6455.0,2603.0,2025.0,0,0.0,4.0,293,175,1,5.0,12.0,0,28,-1.0,0,0,0,0,0,0,0,0,0,0,0
3,26500000.0,11069.0,2394.0,2027.0,0,2.0,4.0,526,45,1,5.0,12.0,0,53,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,41500000.0,6495.0,3642.0,2024.0,0,-1.0,5.0,730,34,1,5.0,12.0,0,70,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,29700000.000000004,6667.0,2448.0,2025.0,0,0.0,4.0,293,174,1,9.0,13.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,27200000.000000004,8000.0,1870.0,2026.0,0,1.0,4.0,534,11,1,5.0,13.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,35800000.0,7700.0,2550.0,2024.0,0,-1.0,4.0,587,11,1,7.0,10.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,28600000.0,4889.0,3510.0,2026.0,0,1.0,5.0,1272,202,1,6.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,29700000.000000004,7600.0,3921.0,2025.0,1,0.0,4.0,1272,202,1,7.0,13.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,29100000.0,9009.0,3230.0,2025.0,0,0.0,4.0,172,11,1,17.0,22.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,44100000.0,7491.0,5887.0,2025.0,0,0.0,5.0,587,11,1,7.0,10.0,1,122,-1.0,0,0,0,0,0,0,0,0,1,0,1
3,35000000.0,10349.0,3382.0,2025.0,1,0.0,4.0,634,172,1,12.0,12.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,28200000.0,8821.0,1755.0,2024.0,0,-1.0,4.0,1272,202,1,4.0,13.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,28000000.0,8669.0,1900.0,2025.0,1,0.0,4.0,980,209,1,7.0,10.0,1,84,90.0,0,0,1,0,0,0,0,0,0,0,0
3,30000000.0,8219.0,3650.0,2025.0,1,0.0,4.0,71,170,1,6.0,16.0,1,30,90.0,0,0,1,0,0,0,0,0,0,0,0
1,31500000.0,6176.0,2905.0,2025.0,0,0.0,5.0,1234,34,1,13.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,27799999.999999996,6500.0,4279.0,2025.0,1,0.0,4.0,790,180,1,8.0,10.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,27100000.0,5998.0,2620.0,2025.0,1,0.0,4.0,790,180,1,11.0,20.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,27100000.0,5625.0,2800.0,2024.0,0,-1.0,4.0,1272,202,1,12.0,18.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,26100000.0,7500.0,1920.0,2024.0,0,-1.0,4.0,1217,195,1,5.0,12.0,0,25,-1.0,0,0,0,0,0,0,0,0,1,0,0
1,30200000.0,6000.0,2782.0,2025.0,0,0.0,5.0,767,180,1,27.0,33.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,31500000.0,9265.0,1972.0,2025.0,0,0.0,4.0,1272,202,1,6.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,42000000.0,8408.0,4995.0,2027.0,0,2.0,4.0,1272,202,1,10.0,31.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,30000000.0,11494.0,1566.0,2025.0,1,0.0,3.0,1272,202,1,5.0,14.0,1,30,90.0,0,0,1,0,0,0,0,0,0,0,0
1,44900000.0,8700.0,2850.0,2026.0,0,1.0,4.0,1122,32,1,8.0,21.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,28000000.0,6619.0,2538.0,2026.0,0,1.0,4.0,892,182,1,7.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,28500000.0,7000.0,2162.0,2026.0,0,1.0,4.0,588,32,1,15.0,32.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,35800000.0,7600.0,2594.0,2025.0,0,0.0,4.0,1229,181,1,16.0,31.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,26600000.0,7000.0,2095.0,2025.0,0,0.0,4.0,290,195,1,7.0,13.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,33300000.0,9000.0,2035.0,2025.0,0,0.0,4.0,534,11,1,5.0,12.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,35500000.0,8964.0,2173.0,2024.0,0,-1.0,4.0,1272,202,1,7.0,7.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,35000000.0,9459.0,2050.0,2026.0,0,1.0,4.0,534,11,1,1.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,34500000.0,7418.0,4651.0,2025.0,0,0.0,4.0,587,11,1,5.0,12.0,0,33,-1.0,0,0,0,0,0,0,0,0,0,0,0
3,27300000.0,5792.0,4722.0,2025.0,0,0.0,4.0,760,180,1,20.0,20.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,27700000.0,5496.0,2782.0,2026.0,0,1.0,5.0,767,180,1,15.0,33.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,39600000.0,8800.0,2475.0,2024.0,0,-1.0,4.0,1219,32,1,4.0,29.0,1,122,0.0,1,0,0,0,0,0,0,0,0,0,0
1,35100000.0,8252.0,2345.0,2028.0,0,3.0,4.0,99,32,1,13.0,31.0,1,122,0.0,1,0,0,0,0,0,0,0,0,0,0
1,40500000.0,7500.0,2970.0,2026.0,0,1.0,4.0,384,67,1,31.0,35.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,27100000.0,6500.0,4180.0,2026.0,0,1.0,4.0,123,181,1,4.0,21.0,1,122,-1.0,0,0,0,0,0,0,0,0,1,0,1
1,26100000.0,7500.0,1764.0,2025.0,0,0.0,4.0,1272,202,1,7.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,35000000.0,8164.0,4287.0,2024.0,0,-1.0,4.0,994,11,1,10.0,13.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,37000000.0,7255.0,2820.0,2027.0,0,2.0,4.0,1272,202,1,10.0,32.0,1,122,0.0,1,0,0,0,0,0,0,0,0,0,0
1,36000000.0,7500.0,2700.0,2025.0,0,0.0,4.0,1251,172,1,11.0,17.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,29600000.0,7000.0,2330.0,2025.0,0,0.0,4.0,892,11,1,16.0,21.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,27200000.000000004,6507.0,4180.0,2028.0,0,3.0,3.0,1272,202,1,5.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,28700000.0,5700.0,2772.0,2026.0,0,1.0,5.0,767,180,1,15.0,32.0,1,122,270.0,0,0,0,0,0,0,1,0,0,0,0
3,33400000.0,7183.0,4650.0,2026.0,0,1.0,4.0,587,11,1,7.0,12.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,36300000.0,5681.0,3642.0,2024.0,0,-1.0,5.0,730,34,1,11.0,12.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,27400000.000000004,7200.0,2100.0,2025.0,0,0.0,4.0,290,195,1,4.0,12.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,26600000.0,7000.0,2096.0,2024.0,0,-1.0,4.0,290,195,1,10.0,13.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,39500000.0,8500.0,2558.0,2024.0,0,-1.0,4.0,587,78,1,7.0,12.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,31800000.0,6500.0,2842.0,2027.0,0,2.0,4.0,1272,202,1,6.0,20.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,27500000.0,5824.0,2600.0,2024.0,0,-1.0,4.0,760,161,1,20.0,20.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,27400000.000000004,5900.0,4650.0,2028.0,0,3.0,4.0,1272,202,1,9.0,13.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,26500000.0,7375.0,1976.0,2024.0,0,-1.0,4.0,1217,52,1,9.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,42300000.00000001,6000.0,3829.0,2029.0,0,4.0,4.0,1272,202,1,16.0,36.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,31500000.0,8355.0,2070.0,2025.0,0,0.0,4.0,1272,202,1,10.0,14.0,1,122,270.0,0,0,0,0,0,0,1,0,0,0,0
1,32300000.0,7690.0,2310.0,2025.0,0,0.0,4.0,1272,202,1,19.0,20.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,27700000.0,5500.0,3100.0,2024.0,0,-1.0,5.0,767,180,1,15.0,32.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,37900000.0,6493.0,3210.0,2024.0,0,-1.0,4.0,1117,180,1,8.0,15.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,40500000.0,9000.0,2475.0,2024.0,0,-1.0,4.0,1219,156,1,1.0,29.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,30400000.0,6050.0,2772.0,2027.0,0,2.0,5.0,767,180,1,30.0,33.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
